id,src,sys,refs,ref,fluency,grammar,semantics
277,"afc_ajax_(amateurs) | ground | amsterdam,amsterdam | leader | eberhard_van_der_laan,amsterdam | part | amsterdam-centrum","afc ajax ( amateurs ) plays in amsterdam . eberhard van der laan is the leader of amsterdam , part of which is amsterdam-centrum .",['the ground of afc ajax ( amateurs ) can be found in amsterdam . amsterdam - centrum is part of the city and its leader is eberhard van der laan .'],the ground of afc ajax ( amateurs ) can be found in amsterdam . amsterdam - centrum is part of the city and its leader is eberhard van der laan .,2.5,2.5,2.5
279,"aida_cruises | location | rostock,aidaluna | operator | aida_cruises","the 3arena , which is operated by the aida cruages , is located in the producy of the aida cottages which is operated by the aida cottages .","['the aidaluna is operated by aida cruises which are located at rostock .', 'aida cruises , located in rostock , are the operator of the ship aidaluna .', 'aidaluna is operated by aida cruises from rostock .']",the aidaluna is operated by aida cruises which are located at rostock .,1.3333333333333333,1.3333333333333333,1.6666666666666667
280,"aida_cruises | location | rostock,aidaluna | operator | aida_cruises",the sportsteam club is located in rostock and operated by aida cruises .,"['the aidaluna is operated by aida cruises which are located at rostock .', 'aida cruises , located in rostock , are the operator of the ship aidaluna .', 'aidaluna is operated by aida cruises from rostock .']",the aidaluna is operated by aida cruises which are located at rostock .,3.0,3.0,1.3333333333333333
281,"aida_cruises | location | rostock,aidaluna | operator | aida_cruises","aida cruises , located in rostock , is the operating organisation of aidaluna .","['the aidaluna is operated by aida cruises which are located at rostock .', 'aida cruises , located in rostock , are the operator of the ship aidaluna .', 'aidaluna is operated by aida cruises from rostock .']",the aidaluna is operated by aida cruises which are located at rostock .,2.333333333333333,2.0,2.6666666666666665
282,"aida_cruises | location | rostock,aidaluna | operator | aida_cruises",the aida cruises operated for aida cruises is the national assembly .,"['the aidaluna is operated by aida cruises which are located at rostock .', 'aida cruises , located in rostock , are the operator of the ship aidaluna .', 'aidaluna is operated by aida cruises from rostock .']",the aidaluna is operated by aida cruises which are located at rostock .,1.0,1.0,1.0
283,"aida_cruises | location | rostock,aidaluna | operator | aida_cruises",aida cruises is the operating organisation of aidaluna with aida cruises hq in rostock .,"['the aidaluna is operated by aida cruises which are located at rostock .', 'aida cruises , located in rostock , are the operator of the ship aidaluna .', 'aidaluna is operated by aida cruises from rostock .']",the aidaluna is operated by aida cruises which are located at rostock .,2.333333333333333,2.333333333333333,3.0
284,"aida_cruises | location | rostock,aidaluna | operator | aida_cruises",aida cruises operate aidaluna . aida cruises is in rostock .,"['the aidaluna is operated by aida cruises which are located at rostock .', 'aida cruises , located in rostock , are the operator of the ship aidaluna .', 'aidaluna is operated by aida cruises from rostock .']",the aidaluna is operated by aida cruises which are located at rostock .,1.3333333333333333,1.6666666666666667,2.333333333333333
285,"aida_cruises | location | rostock,aidaluna | operator | aida_cruises",aida cruises is located in rostock aidaluna operated by aida cruises,"['the aidaluna is operated by aida cruises which are located at rostock .', 'aida cruises , located in rostock , are the operator of the ship aidaluna .', 'aidaluna is operated by aida cruises from rostock .']",the aidaluna is operated by aida cruises which are located at rostock .,1.3333333333333333,1.3333333333333333,2.333333333333333
286,"aida_cruises | location | rostock,aidaluna | operator | aida_cruises","aida cruises , which is in rostock , operates aidaluna .","['the aidaluna is operated by aida cruises which are located at rostock .', 'aida cruises , located in rostock , are the operator of the ship aidaluna .', 'aidaluna is operated by aida cruises from rostock .']",the aidaluna is operated by aida cruises which are located at rostock .,2.0,2.0,2.333333333333333
288,"alco_rs-3 | builder | american_locomotive_company,alco_rs-3 | length | 17068.8 (millimetres),alco_rs-3 | engine | v12_engine,alco_rs-3 | builddate | ""may 1950 - august 1956""","the first aird of aenir , which was created by the american lochotive company , has a length of 17068.8 ( a length of 17068.8 ( square metres ) . it was cond eived in the film , on the 18th april rs-3 and was cond eived in the distinguished service medal by the lccn number , 9068.8 meters . it was cond eived in the 20th of `` may 1980 `` and the lccn number is 17068.8 .","[""the american locomotive company built the alco rs - 3 and it was produced between may 1950 and august 1956 . it ' s length is 17068 . 8 millimetres and it has a v12 engine ."", 'the alco rs - 3 has a v12 engine and a length of 17068 . 8 millimetres . it was produced between may 1950 and august 1956 by the american locomotive company .', 'the alco rs - 3 which was built by the american locomotive company , was produced between may 1950 and august 1956 . it has a v12 engine and is 17068 . 8 ( millimetres ) in length .']",the american locomotive company built the alco rs - 3 and it was produced between may 1950 and august 1956 . it ' s length is 17068 . 8 millimetres and it has a v12 engine .,1.5,2.0,2.0
289,"alco_rs-3 | builder | american_locomotive_company,alco_rs-3 | length | 17068.8 (millimetres),alco_rs-3 | engine | v12_engine,alco_rs-3 | builddate | ""may 1950 - august 1956""",the 2nd party is governed by the port authority of regionserved and regionserved .,"[""the american locomotive company built the alco rs - 3 and it was produced between may 1950 and august 1956 . it ' s length is 17068 . 8 millimetres and it has a v12 engine ."", 'the alco rs - 3 has a v12 engine and a length of 17068 . 8 millimetres . it was produced between may 1950 and august 1956 by the american locomotive company .', 'the alco rs - 3 which was built by the american locomotive company , was produced between may 1950 and august 1956 . it has a v12 engine and is 17068 . 8 ( millimetres ) in length .']",the american locomotive company built the alco rs - 3 and it was produced between may 1950 and august 1956 . it ' s length is 17068 . 8 millimetres and it has a v12 engine .,2.0,1.5,1.0
290,"alco_rs-3 | builder | american_locomotive_company,alco_rs-3 | length | 17068.8 (millimetres),alco_rs-3 | engine | v12_engine,alco_rs-3 | builddate | ""may 1950 - august 1956""",alco rs-3 ( may 1950-august 1956 ) has a runway length of 17068.8 and is affiliated with v12 engine .,"[""the american locomotive company built the alco rs - 3 and it was produced between may 1950 and august 1956 . it ' s length is 17068 . 8 millimetres and it has a v12 engine ."", 'the alco rs - 3 has a v12 engine and a length of 17068 . 8 millimetres . it was produced between may 1950 and august 1956 by the american locomotive company .', 'the alco rs - 3 which was built by the american locomotive company , was produced between may 1950 and august 1956 . it has a v12 engine and is 17068 . 8 ( millimetres ) in length .']",the american locomotive company built the alco rs - 3 and it was produced between may 1950 and august 1956 . it ' s length is 17068 . 8 millimetres and it has a v12 engine .,3.0,3.0,1.5
291,"alco_rs-3 | builder | american_locomotive_company,alco_rs-3 | length | 17068.8 (millimetres),alco_rs-3 | engine | v12_engine,alco_rs-3 | builddate | ""may 1950 - august 1956""","the builder of alco rs-3 is american locomotive company on may 1950-august 1956. the alco rs-3 is located at locationcountry , with a total length of 17068 . 8 ( millimetres ) . the engine of alco rs-3 is v12 engine .","[""the american locomotive company built the alco rs - 3 and it was produced between may 1950 and august 1956 . it ' s length is 17068 . 8 millimetres and it has a v12 engine ."", 'the alco rs - 3 has a v12 engine and a length of 17068 . 8 millimetres . it was produced between may 1950 and august 1956 by the american locomotive company .', 'the alco rs - 3 which was built by the american locomotive company , was produced between may 1950 and august 1956 . it has a v12 engine and is 17068 . 8 ( millimetres ) in length .']",the american locomotive company built the alco rs - 3 and it was produced between may 1950 and august 1956 . it ' s length is 17068 . 8 millimetres and it has a v12 engine .,1.3333333333333333,1.3333333333333333,2.333333333333333
292,"alco_rs-3 | builder | american_locomotive_company,alco_rs-3 | length | 17068.8 (millimetres),alco_rs-3 | engine | v12_engine,alco_rs-3 | builddate | ""may 1950 - august 1956""",alco rs-3 is published by may 1950-august 1956. alco rs-3 was established in v12 engine and has american locomotive company students and v12 engine .,"[""the american locomotive company built the alco rs - 3 and it was produced between may 1950 and august 1956 . it ' s length is 17068 . 8 millimetres and it has a v12 engine ."", 'the alco rs - 3 has a v12 engine and a length of 17068 . 8 millimetres . it was produced between may 1950 and august 1956 by the american locomotive company .', 'the alco rs - 3 which was built by the american locomotive company , was produced between may 1950 and august 1956 . it has a v12 engine and is 17068 . 8 ( millimetres ) in length .']",the american locomotive company built the alco rs - 3 and it was produced between may 1950 and august 1956 . it ' s length is 17068 . 8 millimetres and it has a v12 engine .,1.3333333333333333,1.3333333333333333,1.3333333333333333
